"part_id","sday_id","day","month","year","dayofweek","holiday"
1260167,20101201,1,12,2010,1,"0"
1262512,20101118,18,11,2010,4,"0"
1264568,20101106,6,11,2010,6,"1"
1266981,20101115,15,11,2010,1,"0"
1268013,20101027,27,10,2010,3,"0"
1273277,20101026,26,10,2010,2,"0"
1273449,20101103,3,11,2010,3,"1"
1273685,20101125,25,11,2010,4,"0"
1280349,20101208,8,12,2010,3,"0"
1280774,20101108,8,11,2010,1,"0"
1281859,20101104,4,11,2010,4,"1"
1281955,20101109,9,11,2010,2,"0"
1285390,20101118,18,11,2010,4,"0"
1288568,20101102,2,11,2010,3,"1"
1289390,20101028,28,10,2010,4,"0"
1289728,20101024,24,10,2010,0,"0"
1289836,20101117,17,11,2010,3,"0"
1290552,20101029,29,10,2010,5,"0"
1293783,20110119,19,1,2011,3,"0"
1294183,20101029,29,10,2010,5,"0"
1295545,20101118,18,11,2010,4,"0"
1296975,20101026,26,10,2010,2,"0"
1299019,20101107,7,11,2010,0,"1"
1306089,20101028,28,10,2010,4,"0"
1310075,20101127,27,11,2010,6,"0"
1310696,20101029,29,10,2010,5,"0"
1325029,20101028,28,10,2010,4,"0"
1336510,20101118,18,11,2010,4,"0"
1340820,20101222,22,12,2010,3,"0"
1342863,20101025,25,10,2010,1,"0"
1346824,20101028,28,10,2010,4,"0"
1346909,20101108,8,11,2010,1,"0"
1348959,20101002,2,10,2010,2,"0"
1352674,20101127,27,11,2010,6,"0"
1352968,20101109,9,11,2010,2,"0"
1354524,20101115,15,11,2010,1,"0"
1357391,20101104,4,11,2010,4,"1"
1358280,20101026,26,10,2010,2,"0"
1361510,20101127,27,11,2010,6,"0"
1370065,20101105,5,11,2010,5,"1"
1372432,20101109,9,11,2010,2,"0"
1375124,20101106,6,11,2010,6,"1"
1378696,20101201,1,12,2010,3,"0"
1378993,20101117,17,11,2010,3,"0"
1379123,20101026,26,10,2010,2,"0"
1382751,20101103,3,11,2010,3,"1"
1384393,20101109,9,11,2010,2,"0"
1385400,20101101,1,11,2010,1,"1"
1391789,20101211,11,12,2010,6,"0"
1393380,20101028,28,10,2010,4,"0"
1397854,20101029,29,10,2010,5,"0"
1397948,20101128,28,11,2010,0,"0"
1398226,20101104,4,11,2010,4,"1"
1398299,20101106,6,11,2010,6,"1"
1403246,20101106,6,11,2010,6,"1"
1403382,20101105,5,11,2010,5,"1"
1404809,20110108,8,1,2011,6,"1"
1407117,20101119,19,11,2010,5,"0"
1409165,20101117,17,11,2010,3,"0"
1409385,20101117,17,11,2010,3,"0"
1411279,20101102,2,11,2010,2,"1"
1420558,20101106,6,11,2010,6,"1"
1422353,20101023,23,10,2010,6,"0"
1425561,20101127,27,11,2010,6,"0"
1428182,20101128,28,11,2010,0,"0"
1428300,20101121,21,11,2010,0,"0"
1429667,20101119,19,11,2010,5,"0"
1429847,20101101,1,11,2010,1,"1"
1436300,20101116,16,11,2010,2,"0"
1436931,20101121,21,11,2010,0,"0"
1451224,20101103,3,11,2010,3,"1"
1452695,20101115,15,11,2010,1,"0"
1453162,20101128,28,11,2010,0,"0"
1455031,20101029,29,10,2010,5,"0"
1459913,20101028,28,10,2010,4,"0"
1461819,20101121,21,11,2010,1,"0"
1472986,20101108,8,11,2010,1,"0"
1473067,20101110,10,11,2010,3,"0"
1473125,20101107,7,11,2010,0,"1"
1475520,20101130,30,11,2010,2,"0"
1476145,20101029,29,10,2010,5,"0"
1478840,20101028,28,10,2010,4,"0"
1481870,20101102,2,11,2010,2,"1"
1482261,20101119,19,11,2010,5,"0"
1489215,20101107,7,11,2010,0,"1"
1491454,20101126,26,11,2010,5,"0"
1494532,20110119,19,1,2011,3,"0"
1495481,20101102,2,11,2010,2,"1"
1496421,20101031,31,10,2010,0,"1"
1500946,20101119,19,11,2010,5,"0"
1504206,20101117,17,11,2010,3,"0"
1504650,20101118,18,11,2010,4,"0"
1505530,20101121,21,11,2010,0,"0"
1509942,20101116,16,11,2010,2,"0"
1510259,20101104,4,11,2010,4,"1"
1523563,20101121,21,11,2010,0,"0"
1523808,20101031,31,10,2010,0,"1"
1524177,20101027,27,10,2010,3,"0"
1530368,20101027,27,10,2010,3,"0"
1532781,20101106,6,11,2010,6,"1"
1541431,20101208,8,12,2010,3,"0"
1549459,20101116,16,11,2010,2,"0"
1554236,20101106,6,11,2010,6,"1"
1558381,20101127,27,11,2010,6,"0"
1558614,20101210,10,12,2010,5,"0"
1559561,20101218,18,12,2010,6,"0"
1576626,20101116,16,11,2010,2,"0"
1576712,20101127,27,11,2010,6,"0"
1578453,20101127,27,11,2010,6,"0"
1579597,20101128,28,11,2010,0,"0"
1584740,20101116,16,11,2010,2,"0"
1586919,20101028,28,10,2010,4,"0"
1588703,20101104,4,11,2010,3,"1"
1590034,20101106,6,11,2010,6,"1"
1590470,20101029,29,10,2010,5,"0"
1590819,20101109,9,11,2010,2,"0"
1591007,NA,NA,NA,2010,NA,NA
1595935,20101029,29,10,2010,5,"0"
1598270,20101027,27,10,2010,3,"0"
1599519,20101106,6,11,2010,6,"1"
1600998,20101118,18,11,2010,4,"0"
1605343,20101223,23,12,2010,4,"0"
1606352,20101121,21,11,2010,0,"0"
1608191,20101026,26,10,2010,2,"0"
1609278,20101025,25,10,2010,1,"0"
1611006,20101104,4,11,2010,4,"1"
1612529,20101105,5,11,2010,5,"1"
1612821,20101103,3,11,2010,3,"1"
1613849,20101128,28,11,2010,0,"0"
1621562,20101102,2,11,2010,2,"1"
1621788,20101105,5,11,2010,5,"1"
1623954,20101127,27,11,2010,6,"0"
1627099,20101121,21,11,2010,0,"0"
1630521,20101202,2,12,2010,4,"0"
1630675,20101119,19,11,2010,5,"0"
1630704,20101204,4,12,2010,6,"0"
1631056,20101106,6,11,2010,6,"1"
1647083,20101223,23,12,2010,4,"0"
1649738,20101127,27,11,2010,6,"0"
1653677,20101031,31,10,2010,0,"1"
1654038,20101101,1,11,2010,1,"1"
1659158,20101115,15,11,2010,1,"0"
1659735,20101027,27,10,2010,3,"0"
1661851,20101102,2,11,2010,2,"1"
1672154,20101029,29,10,2010,5,"0"
1673852,20101029,29,10,2010,5,"0"
1674715,20101128,28,11,2010,0,"0"
1674957,20101129,29,11,2010,1,"0"
1680353,20101117,17,11,2010,3,"0"
1681269,20101206,6,12,2010,1,"0"
1681278,20101115,15,11,2010,1,"0"
1690648,20110115,15,1,2011,6,"0"
1692420,20101028,28,10,2010,4,"0"
1692552,20101026,26,10,2010,2,"0"
1692657,20101116,16,11,2010,2,"0"
1693429,20101115,15,11,2010,1,"0"
1693807,20101116,16,11,2010,2,"0"
1695775,20101110,10,11,2010,3,"0"
1696768,20101109,9,11,2010,2,"0"
1698777,20101107,7,11,2010,0,"1"
1709030,20101117,17,11,2010,3,"0"
1722766,20101028,28,10,2010,4,"0"
1723856,20101028,28,10,2010,4,"0"
1725215,20101023,23,10,2010,6,"0"
1725978,20101022,22,10,2010,5,"0"
1726426,20101025,25,10,2010,1,"0"
1730744,20101026,26,10,2010,2,"0"
1742042,20101119,19,11,2010,5,"0"
1752099,20101127,27,11,2010,6,"0"
1756238,20101108,8,11,2010,1,"0"
1760053,20101128,28,11,2010,0,"0"
1764272,20101115,15,11,2010,1,"0"
1772799,20101109,9,11,2010,2,"0"
1773458,20101106,6,11,2010,6,"1"
1782073,20101029,29,10,2010,5,"0"
1782328,20101029,29,10,2010,5,"0"
1783909,20101115,15,11,2010,1,"0"
1792042,20101201,1,12,2010,3,"0"
1792225,20101120,20,11,2010,6,"0"
1792280,20101115,15,11,2010,1,"0"
1800887,20101128,28,11,2010,0,"0"
1802415,20101106,6,11,2010,6,"1"
1806241,20101108,8,11,2010,1,"0"
1812729,20101029,29,10,2010,5,"0"
1816406,20101120,20,11,2010,6,"0"
1831685,20101028,28,10,2010,4,"0"
1831686,20101028,28,10,2010,4,"0"
1845479,20101107,7,11,2010,0,"1"
1847859,20101110,10,11,2010,3,"0"
1852219,20101115,15,11,2010,1,"0"
1853372,20101029,29,10,2010,5,"0"
1853417,20101023,23,10,2010,6,"0"
1855251,20101023,23,10,2010,6,"0"
1855531,20101028,28,10,2010,5,"0"
1855719,20101115,15,11,2010,1,"0"
1857424,20101121,21,11,2010,0,"0"
1870264,20101122,22,11,2010,1,"0"
1872396,20101111,11,11,2010,4,"1"
1873453,20101105,5,11,2010,5,"1"
1875588,20101106,6,11,2010,6,"1"
1879039,20101121,21,11,2010,0,"0"
1883604,20101022,22,10,2010,5,"0"
1884589,20101116,16,11,2010,2,"0"
1884850,20101030,30,10,2010,6,"1"
1884960,20101021,21,10,2010,4,"0"
1885217,20101022,22,10,2010,5,"0"
1885830,20101028,28,10,2010,4,"0"
1897845,20101214,14,12,2010,2,"0"
1898184,20101209,9,12,2010,4,"0"
1898958,20101210,10,12,2010,5,"0"
1903720,20101126,26,11,2010,5,"0"
1905662,20101118,18,11,2010,3,"0"
1907281,20101212,12,12,2010,0,"0"
1910577,20101208,8,12,2010,3,"0"
1912031,20101118,18,11,2010,4,"0"
1912923,20101127,27,11,2010,6,"0"
1913741,20101208,8,12,2010,4,"0"
1917048,20101209,9,12,2010,4,"0"
1918747,20101107,7,11,2010,0,"1"
1920918,20101128,28,11,2010,0,"0"
1926226,20101120,20,11,2010,6,"0"
1934483,20101208,8,12,2010,3,"0"
1934666,20101119,19,11,2010,5,"0"
1942939,20101214,14,12,2010,2,"0"
1944122,20101028,28,10,2010,4,"0"
1956565,20101121,21,11,2010,0,"0"
1956865,20101127,27,11,2010,6,"0"
1963183,20101024,24,10,2010,0,"0"
1963806,20101214,14,12,2010,2,"0"
1968886,20101208,8,12,2010,3,"0"
1969308,20101213,13,12,2010,1,"0"
1969565,20101210,10,12,2010,5,"0"
1971182,20101109,9,11,2010,2,"0"
1984762,20101201,1,12,2010,3,"0"
1995289,20101028,28,10,2010,4,"0"
1998644,20101107,7,11,2010,0,"1"
2000279,20101217,17,12,2010,5,"0"
2013264,20101214,14,12,2010,2,"0"
2015361,20101111,11,11,2010,4,"1"
2017841,20101213,13,12,2010,1,"0"
2023250,20101028,28,10,2010,4,"0"
2023267,20101128,28,11,2010,0,"0"
2024100,20101128,28,11,2010,0,"0"
2025318,20101028,28,10,2010,4,"0"
2029873,20101212,12,12,2010,0,"0"
2034097,20101210,10,12,2010,5,"0"
2034768,20101117,17,11,2010,3,"0"
2035239,20101211,11,12,2010,6,"0"
2038087,20101027,27,10,2010,3,"0"
2053694,20101223,23,12,2010,4,"0"
2079701,20101103,3,11,2010,3,"1"
2083865,20101029,29,10,2010,5,"0"
2090081,20101024,24,10,2010,0,"0"
2090355,20101029,29,10,2010,5,"0"
2097163,20101103,3,11,2010,3,"1"
2098284,20101118,18,11,2010,4,"0"
2109257,20101105,5,11,2010,5,"1"
2112961,20101127,27,11,2010,6,"0"
2122475,20101029,29,10,2010,5,"0"
2126389,20101106,6,11,2010,6,"1"
2130421,20101105,5,11,2010,5,"1"
2141029,20110114,14,1,2011,6,"0"
2145953,20101023,23,10,2010,6,"0"
2146450,20101115,15,11,2010,1,"0"
2148092,20101029,29,10,2010,5,"0"
2148224,20101023,23,10,2010,6,"0"
2156217,20101105,5,11,2010,5,"1"
2157328,20101109,9,11,2010,2,"0"
2158527,20101130,30,11,2010,2,"0"
2159002,20101130,30,11,2010,2,"0"
2159165,20101012,12,10,2010,5,"0"
2161229,20101129,29,11,2010,1,"0"
2161921,20101027,27,10,2010,3,"0"
2166193,20101128,28,11,2010,0,"0"
2167690,20101104,4,11,2010,4,"1"
2173304,20101115,15,11,2010,1,"0"
2173609,20101108,8,11,2010,1,"0"
2194071,20101107,7,11,2010,0,"1"
2194402,20101110,10,11,2010,3,"0"
2194970,20101111,11,11,2010,4,"1"
2198621,20101115,15,11,2010,1,"0"
2204434,20101110,10,11,2010,3,"0"
2207682,20101222,22,12,2010,3,"0"
2212889,20101023,23,10,2010,6,"0"
2213163,20101029,29,10,2010,5,"0"
2215213,20101028,28,10,2010,4,"0"
2216393,20101127,27,11,2010,6,"0"
2231203,20101029,29,10,2010,5,"0"
2235426,20101120,20,11,2010,6,"0"
2243534,20101205,5,12,2010,0,"0"
2254465,20101021,21,10,2010,4,"0"
2254570,20101026,26,10,2010,2,"0"
2254629,20101027,27,10,2010,3,"0"
2255082,20101021,21,10,2010,4,"0"
2255249,20101027,27,10,2010,3,"0"
2256184,20110119,19,1,2011,3,"0"
2261418,20101027,27,10,2010,3,"0"
2280661,20110114,14,1,2011,5,"0"
2302570,20101128,28,11,2010,0,"0"
2302954,20101221,21,12,2010,2,"0"
2311137,20101116,16,11,2010,2,"0"
2324845,20101023,23,10,2010,6,"0"
2325643,20101025,25,10,2010,1,"0"
2326885,20101021,21,10,2010,4,"0"
2327768,20101027,27,10,2010,3,"0"
2329893,20101029,29,10,2010,5,"0"
2331796,20101226,26,12,2010,0,"1"
2339109,20101106,6,11,2010,6,"1"
2345233,20101119,19,11,2010,5,"0"
2345241,20101204,4,12,2010,6,"0"
2347121,20101028,28,10,2010,4,"0"
2349737,20101127,27,11,2010,6,"0"
2352535,20101110,10,11,2010,3,"0"
2353447,20101208,8,12,2010,3,"0"
2356378,20101129,29,11,2010,1,"0"
2357646,20101117,17,11,2010,3,"0"
2362593,20101105,5,11,2010,5,"1"
2383026,20101104,4,11,2010,4,"1"
2383406,20101115,15,11,2010,1,"0"
2392348,20101026,26,10,2010,2,"0"
2392886,20101026,26,10,2010,2,"0"
2398359,20101029,29,10,2010,5,"0"
2403223,20101125,25,11,2010,4,"0"
2422923,20101110,10,11,2010,3,"0"
2435901,20101128,28,11,2010,0,"0"
2442978,20101121,21,11,2010,0,"0"
2448928,20110119,19,1,2011,3,"0"
2452963,20101117,17,11,2010,3,"0"
2473323,20101215,15,12,2010,3,"0"
2482913,20101026,26,10,2010,2,"0"
2485951,20101106,6,11,2010,6,"1"
2489802,20101127,27,11,2010,6,"0"
2496352,20101202,2,12,2010,5,"0"
2496631,20101202,2,12,2010,4,"0"
2501732,20101106,6,11,2010,6,"1"
2505741,20101121,21,11,2010,0,"0"
2511699,20101110,10,11,2010,3,"0"
2516851,20110116,16,1,2011,0,"0"
2528049,20101027,27,10,2010,3,"0"
2528346,20101129,29,11,2010,1,"0"
2533469,20101117,17,11,2010,3,"0"
2541959,20101106,6,11,2010,6,"1"
2545230,20101025,25,10,2010,1,"0"
2546079,20101029,29,10,2010,5,"0"
2553198,20101029,29,10,2010,5,"0"
2556108,20101104,4,11,2010,4,"1"
2585315,20101128,28,11,2010,0,"0"
2589048,20101105,5,11,2010,5,"1"
2591605,20101104,4,11,2010,4,"1"
2591733,20101105,5,11,2010,5,"1"
2598797,20101110,10,11,2010,3,"0"
2601374,20101127,27,11,2010,6,"0"
2603127,20101103,3,11,2010,3,"1"
2605968,20101108,8,11,2010,1,"0"
2607214,20110115,15,1,2011,6,"0"
2613423,20101204,4,12,2010,6,"0"
2613518,20101101,1,11,2010,1,"1"
2613661,20101107,7,11,2010,0,"1"
2621453,20101115,15,11,2010,1,"0"
2626384,20101109,9,11,2010,2,"0"
2626551,20101101,1,11,2010,1,"1"
2627768,20101103,3,11,2010,3,"1"
2631063,20101102,2,11,2010,2,"1"
2636496,20101104,4,11,2010,4,"1"
2638432,20101107,7,11,2010,0,"1"
2645271,20101105,5,11,2010,5,"1"
2647640,20101201,1,12,2010,3,"0"
2651459,20101117,17,11,2010,3,"0"
2656084,20101102,2,11,2010,2,"1"
2661109,20101103,3,11,2010,3,"1"
2672187,20101202,2,12,2010,4,"0"
2672467,20101101,1,11,2010,1,"1"
2673573,20101105,5,11,2010,5,"1"
2675315,20101101,1,11,2010,1,"1"
2676206,20101104,4,11,2010,4,"1"
2678767,20101103,3,11,2010,3,"1"
2678931,20101104,4,11,2010,4,"1"
2681720,20101202,2,12,2010,4,"0"
2686104,20101023,23,10,2010,6,"0"
2686343,20101029,29,10,2010,1,"0"
2691672,20101108,8,11,2010,1,"0"
2691920,20101107,7,11,2010,0,"1"
2692321,20101102,2,11,2010,2,"1"
2692840,20101105,5,11,2010,5,"1"
2697780,20101106,6,11,2010,6,"1"
2701654,20101104,4,11,2010,4,"1"
2712498,20101101,1,11,2010,1,"1"
2713330,20101101,1,11,2010,1,"1"
2714119,20101105,5,11,2010,5,"1"
2715793,20101107,7,11,2010,0,"1"
2723580,20101115,15,11,2010,1,"0"
2723674,20101117,17,11,2010,3,"0"
2724060,20101028,28,10,2010,4,"0"
2724293,20101103,3,11,2010,3,"1"
2729287,20101104,4,11,2010,4,"1"
2736727,20101108,8,11,2010,1,"0"
2736739,20101105,5,11,2010,5,"1"
2740099,20101110,10,11,2010,3,"0"
2747591,20101104,4,11,2010,4,"1"
2748362,20101106,6,11,2010,6,"1"
2751127,20101104,4,11,2010,4,"1"
2756729,20101107,7,11,2010,0,"1"
2757722,20101224,24,12,2010,5,"0"
2759044,20101108,8,11,2010,1,"0"
2759099,20101008,8,10,2010,1,"0"
2759539,20101105,5,11,2010,5,"1"
2759712,20101104,4,11,2010,4,"1"
2763650,20101105,5,11,2010,5,"1"
2763672,20101104,4,11,2010,4,"1"
2766265,20101104,4,11,2010,4,"1"
2783682,20101106,6,11,2010,6,"1"
2789698,20101104,4,11,2010,4,"1"
2790360,20101106,6,11,2010,6,"1"
2792458,20101105,5,11,2010,5,"1"
2793199,20101107,7,11,2010,0,"1"
2795082,20101107,7,11,2010,0,"1"
2803622,20101209,9,12,2010,4,"0"
2803803,20101104,4,11,2010,4,"1"
2806325,20101103,3,11,2010,3,"1"
2807433,20101107,7,11,2010,0,"1"
2811754,20101102,2,11,2010,2,"1"
2813396,20101107,7,11,2010,0,"1"
2814886,20101103,3,11,2010,3,"1"
2815216,20101109,9,11,2010,2,"0"
2820105,20101102,2,11,2010,2,"1"
2822648,20101128,28,11,2010,0,"0"
2822879,20101101,1,11,2010,1,"1"
2828287,20101202,2,12,2010,4,"0"
2828289,20101107,7,11,2010,0,"1"
2831477,20101103,3,11,2010,3,"1"
2838088,20101103,3,11,2010,3,"1"
2839538,20101105,5,11,2010,5,"1"
2846027,20101104,4,11,2010,4,"1"
2849488,20101103,3,11,2010,3,"1"
2850711,20101126,26,11,2010,5,"0"
2850744,20101028,28,10,2010,4,"0"
2853154,20101117,17,11,2010,3,"0"
2854574,20101101,1,11,2010,1,"1"
2854577,20101103,3,11,2010,3,"1"
2859073,20101108,8,11,2010,1,"0"
2859602,20101108,8,11,2010,1,"0"
2862381,20101101,1,11,2010,1,"1"
2862666,20101106,6,11,2010,6,"1"
2863098,20101106,6,11,2010,6,"1"
2863317,20101104,4,11,2010,4,"1"
2863402,20101106,6,11,2010,6,"1"
2869092,20101102,2,11,2010,2,"1"
2869751,20101104,4,11,2010,4,"1"
2869977,20101112,12,11,2010,5,"0"
2872531,20101022,22,10,2010,5,"0"
2873291,20101117,17,11,2010,3,"0"
2873818,20101020,20,10,2010,3,"0"
2874154,20101025,25,10,2010,1,"0"
2874238,20101107,7,11,2010,0,"1"
2874275,20101027,27,10,2010,3,"0"
2875299,20101107,7,11,2010,0,"1"
2885647,20101204,4,12,2010,6,"0"
2895951,20101105,5,11,2010,5,"1"
2900193,20101103,3,11,2010,3,"1"
2901209,20101024,24,10,2010,0,"0"
2901622,20101112,12,11,2010,5,"0"
2905592,20101111,11,11,2010,4,"1"
2923174,20101104,4,11,2010,4,"1"
2926408,20101102,2,11,2010,2,"1"
2935186,20101105,5,11,2010,5,"1"
2942079,20101031,31,10,2010,0,"1"
2942861,20101025,25,10,2010,1,"0"
2943593,20101024,24,10,2010,0,"0"
2947350,20101108,8,11,2010,1,"0"
2969313,20101109,9,11,2010,2,"0"
2969409,20110203,3,2,2011,5,"0"
2972217,20101022,22,10,2010,5,"0"
2972721,20101026,26,10,2010,2,"0"
2972727,20101116,16,11,2010,2,"0"
2972831,20101022,22,10,2010,5,"0"
2973496,20101027,27,10,2010,4,"0"
2973613,20101027,27,10,2010,3,"0"
2990269,20101021,21,10,2010,4,"0"
2990782,20101027,27,10,2010,3,"0"
2991037,20101115,15,11,2010,1,"0"
2991813,20101023,23,10,2010,6,"0"
2992377,20101028,28,10,2010,4,"0"
2999216,20101202,2,12,2010,4,"0"
3010930,20101108,8,11,2010,1,"0"
3027330,20101203,3,12,2010,5,"0"
3033245,20101027,27,10,2010,3,"0"
3047228,20101201,1,12,2010,3,"0"
3062775,20101029,29,10,2010,5,"0"
3063599,20101023,23,10,2010,6,"0"
3070672,20101110,10,11,2010,3,"0"
3085638,20101027,27,10,2010,3,"0"
3127647,20101024,24,10,2010,0,"0"
3127992,20101115,15,11,2010,1,"0"
3128574,20101111,11,11,2010,4,"1"
3153147,20101106,6,11,2010,6,"1"
3156518,20101226,26,12,2010,0,"1"
3158478,20101127,27,11,2010,6,"0"
3158840,20101125,25,11,2010,4,"0"
3175159,20101025,25,10,2010,1,"0"
3176610,20101022,22,10,2010,5,"0"
3176717,20101023,23,10,2010,6,"0"
3177046,20101024,24,10,2010,0,"0"
3177561,20101024,24,10,2010,0,"0"
3178343,20101023,23,10,2010,6,"0"
3188446,20101105,5,11,2010,5,"1"
3191149,20101022,22,10,2010,5,"0"
3192158,20101121,21,11,2010,4,"0"
3192933,20101022,22,10,2010,5,"0"
3194141,20101027,27,10,2010,3,"0"
3209918,20101205,5,12,2010,0,"0"
3222849,20101110,10,11,2010,3,"0"
3261696,20101026,26,10,2010,2,"0"
3261917,20101025,25,10,2010,1,"0"
3262575,20101117,17,11,2010,3,"0"
3271329,20101127,27,11,2010,6,"0"
3278391,20101130,30,11,2010,6,"0"
3285691,20101026,26,10,2010,2,"0"
3285840,20101022,22,10,2010,5,"0"
3286217,20101024,24,10,2010,0,"0"
3287075,20101028,28,10,2010,4,"0"
3306379,20110115,15,1,2011,4,"0"
3314428,20101110,10,11,2010,2,"0"
3321264,20101111,11,11,2010,4,"1"
3349833,20101022,22,10,2010,5,"0"
3349908,20101025,25,10,2010,1,"0"
3360192,20101107,7,11,2010,0,"1"
3366354,20101104,4,11,2010,4,"1"
3383819,20101109,9,11,2010,2,"0"
3389528,20101204,4,12,2010,6,"0"
3403328,20101112,12,11,2010,5,"0"
3405262,20101106,6,11,2010,6,"1"
3405822,20101105,5,11,2010,5,"1"
3409379,20101115,15,11,2010,1,"0"
3417600,20101202,2,12,2010,4,"0"
3440297,20101102,2,11,2010,2,"1"
3443764,20101107,7,11,2010,0,"1"
3447904,20101205,5,12,2010,0,"0"
3452328,20101109,9,11,2010,2,"0"
3452661,20101126,26,11,2010,5,"0"
3454232,20101115,15,11,2010,1,"0"
3461962,20101103,3,11,2010,3,"1"
3479273,20101103,3,11,2010,3,"1"
3492312,20101028,28,10,2010,4,"0"
3498557,20101106,6,11,2010,6,"1"
3543257,20101102,2,11,2010,2,"1"
3552182,20101115,15,11,2010,1,"0"
3559462,20101223,23,12,2010,4,"0"
3565380,20101105,5,11,2010,5,"1"
3568069,20101108,8,11,2010,1,"0"
3592572,20101106,6,11,2010,6,"1"
3592587,20101027,27,10,2010,3,"0"
3600997,20101109,9,11,2010,2,"0"
3616717,20101025,25,10,2010,1,"0"
3617502,20101028,28,10,2010,4,"0"
3617919,20101024,24,10,2010,0,"0"
3641608,20101108,8,11,2010,1,"0"
3653290,20101115,15,11,2010,1,"0"
3656524,20101111,11,11,2010,4,"1"
3659315,20101104,4,11,2010,4,"1"
3670252,20101105,5,11,2010,5,"1"
3672115,20101212,12,12,2010,5,"0"
3678543,20101106,6,11,2010,6,"1"
3684105,20101105,5,11,2010,5,"1"
3693141,20101106,6,11,2010,6,"1"
3698527,20101102,2,11,2010,2,"1"
3701809,20101101,1,11,2010,1,"1"
3705487,20101107,7,11,2010,0,"1"
3708529,20110108,8,1,2011,6,"1"
3710727,20101029,29,10,2010,5,"0"
3711138,20101109,9,11,2010,2,"0"
3711160,20101109,9,11,2010,2,"0"
3711420,20101023,23,10,2010,6,"0"
3713264,20101104,4,11,2010,4,"1"
3713388,20101104,4,11,2010,4,"1"
3716103,20101103,3,11,2010,3,"1"
3724372,20101128,28,11,2010,0,"0"
3728439,20101108,8,11,2010,1,"0"
3742581,20101021,21,10,2010,4,"0"
3743793,20101026,26,10,2010,2,"0"
3749075,20101023,23,10,2010,6,"0"
3749554,20101026,26,10,2010,2,"0"
3755097,20101104,4,11,2010,4,"1"
3755308,20101107,7,11,2010,0,"1"
