part_id,dayofweek,day,month,year,date,sday_id
3825,5,22,10,2010,2010-10-22,2010.10.22
4793,3,24,11,2010,2010-11-24,2010.11.24
4845,5,29,10,2010,2010-10-29,2010.10.29
13427,3,27,10,2010,2010-10-27,2010.10.27
15907,5,29,10,2010,2010-10-29,2010.10.29
119730,5,29,10,2010,2010-10-29,2010.10.29
120537,2,26,10,2010,2010-10-26,2010.10.26
135807,2,26,10,2010,2010-10-26,2010.10.26
149733,4,28,10,2010,2010-10-28,2010.10.28
154610,3,1,12,2010,2010-12-01,2010.12.01
180147,5,29,10,2010,2010-10-29,2010.10.29
190034,4,28,10,2010,2010-10-28,2010.10.28
207475,NA,NA,10,2010,NA,NA
213625,5,29,10,2010,2010-10-29,2010.10.29
215529,1,25,10,2010,2010-10-25,2010.10.25
221758,5,29,10,2010,2010-10-29,2010.10.29
255230,2,23,11,2010,2010-11-23,2010.11.23
272791,7,24,10,2010,2010-10-24,2010.10.24
274046,1,25,10,2010,2010-10-25,2010.10.25
285152,1,22,11,2010,2010-11-22,2010.11.22
293473,4,18,11,2010,2010-11-18,2010.11.18
318752,6,27,11,2010,2010-11-27,2010.11.27
339803,1,15,11,2010,2010-11-15,2010.11.15
441492,6,23,10,2010,2010-10-23,2010.10.23
447012,5,29,10,2010,2010-10-29,2010.10.29
482513,1,15,11,2010,2010-11-15,2010.11.15
487509,1,25,10,2010,2010-10-25,2010.10.25
543398,5,29,10,2010,2010-10-29,2010.10.29
614776,2,16,11,2010,2010-11-16,2010.11.16
662350,4,28,10,2010,2010-10-28,2010.10.28
680606,5,12,11,2010,2010-11-12,2010.11.12
723543,2,26,10,2010,2010-10-26,2010.10.26
726871,7,16,1,2011,2011-01-16,2011.01.16
751825,7,24,10,2010,2010-10-24,2010.10.24
892028,3,27,10,2010,2010-10-27,2010.10.27
932792,6,20,11,2010,2010-11-20,2010.11.20
1177291,6,20,11,2010,2010-11-20,2010.11.20
1421646,7,24,10,2010,2010-10-24,2010.10.24
1432206,6,20,11,2010,2010-11-20,2010.11.20
1454172,7,21,11,2010,2010-11-21,2010.11.21
1602823,7,28,11,2010,2010-11-28,2010.11.28
1676207,6,20,11,2010,2010-11-20,2010.11.20
1759211,2,18,1,2011,2011-01-18,2011.01.18
2038522,7,24,10,2010,2010-10-24,2010.10.24
2070031,6,20,11,2010,2010-11-20,2010.11.20
2109526,6,27,11,2010,2010-11-27,2010.11.27
2255669,3,27,10,2010,2010-10-27,2010.10.27
2325729,5,22,10,2010,2010-10-22,2010.10.22
2398180,2,26,10,2010,2010-10-26,2010.10.26
2435783,7,28,11,2010,2010-11-28,2010.11.28
2439480,7,28,11,2010,2010-11-28,2010.11.28
2452344,7,28,11,2010,2010-11-28,2010.11.28
2470798,5,29,10,2010,2010-10-29,2010.10.29
2484669,3,22,12,2010,2010-12-22,2010.12.22
2874689,3,20,10,2010,2010-10-20,2010.10.20
2991872,5,22,10,2010,2010-10-22,2010.10.22
3042290,2,30,11,2010,2010-11-30,2010.11.30
3491228,5,22,10,2010,2010-10-22,2010.10.22
3686261,3,22,12,2010,2010-12-22,2010.12.22
4050797,3,27,10,2010,2010-10-27,2010.10.27
4057951,1,25,10,2010,2010-10-25,2010.10.25
4172139,6,23,10,2010,2010-10-23,2010.10.23
4245014,4,21,10,2010,2010-10-21,2010.10.21
4334509,2,26,10,2010,2010-10-26,2010.10.26
4371799,4,21,10,2010,2010-10-21,2010.10.21
4372152,4,28,10,2010,2010-10-28,2010.10.28
4678670,6,23,10,2010,2010-10-23,2010.10.23
4897338,2,26,10,2010,2010-10-26,2010.10.26
5245145,6,23,10,2010,2010-10-23,2010.10.23
5245419,3,27,10,2010,2010-10-27,2010.10.27
5347805,5,22,10,2010,2010-10-22,2010.10.22
5461565,7,24,10,2010,2010-10-24,2010.10.24
5559980,1,15,11,2010,2010-11-15,2010.11.15
5928624,4,28,10,2010,2010-10-28,2010.10.28
5956252,4,28,10,2010,2010-10-28,2010.10.28
5957632,2,26,10,2010,2010-10-26,2010.10.26
6141979,5,29,10,2010,2010-10-29,2010.10.29
6192076,4,28,10,2010,2010-10-28,2010.10.28
6323991,1,29,11,2010,2010-11-29,2010.11.29
6540209,7,21,11,2010,2010-11-21,2010.11.21
7200106,2,30,11,2010,2010-11-30,2010.11.30
7336623,4,28,10,2010,2010-10-28,2010.10.28
7566022,6,23,10,2010,2010-10-23,2010.10.23
7583935,7,24,10,2010,2010-10-24,2010.10.24
7737833,5,22,10,2010,2010-10-22,2010.10.22
8103139,6,23,10,2010,2010-10-23,2010.10.23
8210421,4,28,10,2010,2010-10-28,2010.10.28
8269554,4,28,10,2010,2010-10-28,2010.10.28
8345283,3,24,11,2010,2010-11-24,2010.11.24
8516142,3,27,10,2010,2010-10-27,2010.10.27
8569908,3,20,10,2010,2010-10-20,2010.10.20
9352632,7,24,10,2010,2010-10-24,2010.10.24
9352642,6,23,10,2010,2010-10-23,2010.10.23
9447989,1,25,10,2010,2010-10-25,2010.10.25
9571866,7,24,10,2010,2010-10-24,2010.10.24
9654869,2,26,10,2010,2010-10-26,2010.10.26
9749638,4,25,11,2010,2010-11-25,2010.11.25
9762167,4,28,10,2010,2010-10-28,2010.10.28
9904363,2,26,10,2010,2010-10-26,2010.10.26
9935357,6,4,12,2010,2010-12-04,2010.12.04
10002090,5,26,11,2010,2010-11-26,2010.11.26
10002570,5,26,11,2010,2010-11-26,2010.11.26
10002738,1,29,11,2010,2010-11-29,2010.11.29
10002760,4,25,11,2010,2010-11-25,2010.11.25
10002861,5,26,11,2010,2010-11-26,2010.11.26
20033306,6,9,4,2011,2011-04-09,2011.04.09
20033321,3,13,4,2011,2011-04-13,2011.04.13
20033323,2,19,4,2011,2011-04-19,2011.04.19
20033325,4,14,4,2011,2011-04-14,2011.04.14
20033326,6,16,4,2011,2011-04-16,2011.04.16
20033339,1,11,4,2011,2011-04-11,2011.04.11
20033354,5,15,4,2011,2011-04-15,2011.04.15
20033367,2,12,4,2011,2011-04-12,2011.04.12
20033390,2,12,4,2011,2011-04-12,2011.04.12
20033426,4,14,4,2011,2011-04-14,2011.04.14
20033451,4,7,4,2011,2011-04-07,2011.04.07
20033463,5,8,4,2011,2011-04-08,2011.04.08
20033467,2,19,4,2011,2011-04-19,2011.04.19
20033488,5,15,4,2011,2011-04-15,2011.04.15
20033492,6,16,4,2011,2011-04-16,2011.04.16
20033555,4,14,7,2011,2011-07-14,2011.07.14
20033571,2,12,4,2011,2011-04-12,2011.04.12
20033614,3,13,4,2011,2011-04-13,2011.04.13
20033639,1,18,4,2011,2011-04-18,2011.04.18
20033783,5,8,4,2011,2011-04-08,2011.04.08
20034297,6,16,4,2011,2011-04-16,2011.04.16
20034484,7,24,7,2011,2011-07-24,2011.07.24
20034486,4,7,4,2011,2011-04-07,2011.04.07
20034514,4,14,7,2011,2011-07-14,2011.07.14
20034929,6,9,4,2011,2011-04-09,2011.04.09
20035014,6,9,4,2011,2011-04-09,2011.04.09
20035017,3,6,4,2011,2011-04-06,2011.04.06
20035168,3,6,4,2011,2011-04-06,2011.04.06
20035169,4,14,4,2011,2011-04-14,2011.04.14
20035266,7,17,4,2011,2011-04-17,2011.04.17
20035383,5,8,4,2011,2011-04-08,2011.04.08
20035520,1,11,4,2011,2011-04-11,2011.04.11
20035528,4,7,4,2011,2011-04-07,2011.04.07
20035532,2,12,4,2011,2011-04-12,2011.04.12
20035539,5,15,4,2011,2011-04-15,2011.04.15
20035818,6,9,4,2011,2011-04-09,2011.04.09
20035877,7,17,4,2011,2011-04-17,2011.04.17
20035966,2,19,4,2011,2011-04-19,2011.04.19
20036338,7,10,4,2011,2011-04-10,2011.04.10
20036340,4,7,4,2011,2011-04-07,2011.04.07
20036344,1,11,4,2011,2011-04-11,2011.04.11
20036372,3,13,4,2011,2011-04-13,2011.04.13
20036548,6,9,4,2011,2011-04-09,2011.04.09
20037423,6,16,4,2011,2011-04-16,2011.04.16
20037425,2,12,4,2011,2011-04-12,2011.04.12
20037430,6,9,4,2011,2011-04-09,2011.04.09
20037434,4,7,4,2011,2011-04-07,2011.04.07
20037559,2,5,4,2011,2011-04-05,2011.04.05
20037602,7,10,4,2011,2011-04-10,2011.04.10
20037838,7,17,7,2011,2011-07-17,2011.07.17
20037844,4,7,4,2011,2011-04-07,2011.04.07
20037957,4,7,4,2011,2011-04-07,2011.04.07
20056001,4,14,4,2011,2011-04-14,2011.04.14
20056009,6,16,4,2011,2011-04-16,2011.04.16
20056042,2,12,4,2011,2011-04-12,2011.04.12
20056073,2,12,4,2011,2011-04-12,2011.04.12
20056117,4,14,7,2011,2011-07-14,2011.07.14
20056197,1,18,4,2011,2011-04-18,2011.04.18
20056208,3,27,4,2011,2011-04-27,2011.04.27
20056222,7,17,4,2011,2011-04-17,2011.04.17
20056233,1,18,4,2011,2011-04-18,2011.04.18
20056265,2,19,4,2011,2011-04-19,2011.04.19
20056399,2,19,4,2011,2011-04-19,2011.04.19
20056407,2,19,4,2011,2011-04-19,2011.04.19
20056422,6,16,4,2011,2011-04-16,2011.04.16
20056424,5,29,4,2011,2011-04-29,2011.04.29
20056435,2,19,4,2011,2011-04-19,2011.04.19
20056466,1,11,4,2011,2011-04-11,2011.04.11
20056616,7,1,5,2011,2011-05-01,2011.05.01
20056800,6,30,4,2011,2011-04-30,2011.04.30
20056814,6,30,4,2011,2011-04-30,2011.04.30
20056914,2,26,4,2011,2011-04-26,2011.04.26
20056985,1,16,5,2011,2011-05-16,2011.05.16
20057015,3,27,4,2011,2011-04-27,2011.04.27
20057062,1,18,4,2011,2011-04-18,2011.04.18
20057108,2,12,4,2011,2011-04-12,2011.04.12
20057252,6,7,5,2011,2011-05-07,2011.05.07
20057505,3,4,5,2011,2011-05-04,2011.05.04
20057516,3,27,4,2011,2011-04-27,2011.04.27
20057590,2,19,4,2011,2011-04-19,2011.04.19
20057788,3,13,4,2011,2011-04-13,2011.04.13
20057835,5,29,4,2011,2011-04-29,2011.04.29
20057839,3,20,7,2011,2011-07-20,2011.07.20
20057898,4,5,5,2011,2011-05-05,2011.05.05
20057933,7,17,4,2011,2011-04-17,2011.04.17
20057976,5,6,5,2011,2011-05-06,2011.05.06
20058001,3,20,7,2011,2011-07-20,2011.07.20
20058101,6,23,4,2011,2011-04-23,2011.04.23
20058109,1,25,4,2011,2011-04-25,2011.04.25
20058229,3,20,4,2011,2011-04-20,2011.04.20
20058268,1,18,4,2011,2011-04-18,2011.04.18
20058305,2,19,7,2011,2011-07-19,2011.07.19
20058452,5,6,5,2011,2011-05-06,2011.05.06
20058543,7,3,4,2011,2011-04-03,2011.04.03
20058597,7,8,5,2011,2011-05-08,2011.05.08
20058682,3,4,5,2011,2011-05-04,2011.05.04
20058790,7,8,5,2011,2011-05-08,2011.05.08
20058846,5,22,4,2011,2011-04-22,2011.04.22
20058951,3,11,5,2011,2011-05-11,2011.05.11
20058971,5,29,4,2011,2011-04-29,2011.04.29
20059172,3,13,7,2011,2011-07-13,2011.07.13
20059282,4,7,4,2011,2011-04-07,2011.04.07
20059317,4,12,5,2011,2011-05-12,2011.05.12
20059400,7,24,4,2011,2011-04-24,2011.04.24
20059443,5,6,5,2011,2011-05-06,2011.05.06
20059501,2,19,4,2011,2011-04-19,2011.04.19
20059570,2,26,4,2011,2011-04-26,2011.04.26
20059651,6,30,4,2011,2011-04-30,2011.04.30
20059716,7,1,5,2011,2011-05-01,2011.05.01
20059792,7,8,5,2011,2011-05-08,2011.05.08
20059874,2,12,4,2011,2011-04-12,2011.04.12
20060159,5,13,5,2011,2011-05-13,2011.05.13
20060235,4,28,4,2011,2011-04-28,2011.04.28
20060465,7,17,4,2011,2011-04-17,2011.04.17
20060489,3,27,4,2011,2011-04-27,2011.04.27
20060891,5,8,4,2011,2011-04-08,2011.04.08
20060979,3,27,4,2011,2011-04-27,2011.04.27
20061097,3,27,4,2011,2011-04-27,2011.04.27
20061102,7,1,5,2011,2011-05-01,2011.05.01
20061236,6,14,5,2011,2011-05-14,2011.05.14
20061523,2,26,4,2011,2011-04-26,2011.04.26
20061710,2,10,5,2011,2011-05-10,2011.05.10
20062027,7,24,4,2011,2011-04-24,2011.04.24
20062087,3,20,4,2011,2011-04-20,2011.04.20
20062120,7,17,7,2011,2011-07-17,2011.07.17
20062128,3,6,4,2011,2011-04-06,2011.04.06
20062297,7,17,7,2011,2011-07-17,2011.07.17
20062397,4,21,7,2011,2011-07-21,2011.07.21
20062412,7,8,5,2011,2011-05-08,2011.05.08
20062442,7,22,5,2011,2011-05-22,2011.05.22
20062567,1,25,4,2011,2011-04-25,2011.04.25
20062605,3,11,5,2011,2011-05-11,2011.05.11
20062621,4,7,4,2011,2011-04-07,2011.04.07
20062902,3,18,5,2011,2011-05-18,2011.05.18
20063116,3,20,4,2011,2011-04-20,2011.04.20
20063153,1,18,7,2011,2011-07-18,2011.07.18
20063210,6,30,4,2011,2011-04-30,2011.04.30
20063251,7,15,5,2011,2011-05-15,2011.05.15
20063275,7,8,5,2011,2011-05-08,2011.05.08
20063413,4,5,5,2011,2011-05-05,2011.05.05
20063441,5,6,5,2011,2011-05-06,2011.05.06
20063671,6,7,5,2011,2011-05-07,2011.05.07
20063673,1,9,5,2011,2011-05-09,2011.05.09
20063769,3,11,5,2011,2011-05-11,2011.05.11
20064030,6,23,7,2011,2011-07-23,2011.07.23
20064038,2,12,7,2011,2011-07-12,2011.07.12
20064059,1,23,5,2011,2011-05-23,2011.05.23
20064084,4,5,5,2011,2011-05-05,2011.05.05
20064505,3,20,7,2011,2011-07-20,2011.07.20
20064902,5,8,4,2011,2011-04-08,2011.04.08
20064938,5,13,5,2011,2011-05-13,2011.05.13
20065636,5,8,4,2011,2011-04-08,2011.04.08
20065927,7,24,7,2011,2011-07-24,2011.07.24
20066001,6,23,7,2011,2011-07-23,2011.07.23
20066067,7,15,5,2011,2011-05-15,2011.05.15
20066423,4,14,7,2011,2011-07-14,2011.07.14
20066430,3,18,5,2011,2011-05-18,2011.05.18
20066523,1,18,7,2011,2011-07-18,2011.07.18
20066747,5,8,4,2011,2011-04-08,2011.04.08
20067000,3,4,5,2011,2011-05-04,2011.05.04
20067864,6,21,5,2011,2011-05-21,2011.05.21
20068173,5,13,5,2011,2011-05-13,2011.05.13
20068314,1,16,5,2011,2011-05-16,2011.05.16
20068410,5,15,4,2011,2011-04-15,2011.04.15
20068540,1,11,4,2011,2011-04-11,2011.04.11
20068825,7,15,5,2011,2011-05-15,2011.05.15
20069279,4,28,4,2011,2011-04-28,2011.04.28
20069445,7,15,5,2011,2011-05-15,2011.05.15
20069608,7,22,5,2011,2011-05-22,2011.05.22
20070044,2,12,4,2011,2011-04-12,2011.04.12
20070116,3,20,7,2011,2011-07-20,2011.07.20
20070176,3,13,7,2011,2011-07-13,2011.07.13
20070554,3,27,4,2011,2011-04-27,2011.04.27
20071114,3,20,7,2011,2011-07-20,2011.07.20
20071116,6,9,4,2011,2011-04-09,2011.04.09
20071118,6,9,4,2011,2011-04-09,2011.04.09
20071795,1,18,7,2011,2011-07-18,2011.07.18
20072184,5,15,7,2011,2011-07-15,2011.07.15
20072737,1,11,4,2011,2011-04-11,2011.04.11
20073017,1,16,5,2011,2011-05-16,2011.05.16
20073743,3,13,7,2011,2011-07-13,2011.07.13
20073754,5,22,4,2011,2011-04-22,2011.04.22
20073772,6,16,7,2011,2011-07-16,2011.07.16
20073820,1,11,7,2011,2011-07-11,2011.07.11
20084150,2,26,4,2011,2011-04-26,2011.04.26
20085821,2,12,4,2011,2011-04-12,2011.04.12
20086455,7,10,4,2011,2011-04-10,2011.04.10
20086527,4,7,4,2011,2011-04-07,2011.04.07
20086954,5,22,4,2011,2011-04-22,2011.04.22
20087099,5,1,4,2011,2011-04-01,2011.04.01
20087242,1,18,7,2011,2011-07-18,2011.07.18
20087888,7,3,4,2011,2011-04-03,2011.04.03
20088801,2,24,5,2011,2011-05-24,2011.05.24
20089263,3,13,7,2011,2011-07-13,2011.07.13
20089496,5,22,7,2011,2011-07-22,2011.07.22
20089676,1,16,5,2011,2011-05-16,2011.05.16
20089990,5,8,7,2011,2011-07-08,2011.07.08
20090121,3,6,4,2011,2011-04-06,2011.04.06
20090144,3,11,5,2011,2011-05-11,2011.05.11
20091402,3,18,5,2011,2011-05-18,2011.05.18
20091635,5,8,4,2011,2011-04-08,2011.04.08
20092411,2,5,4,2011,2011-04-05,2011.04.05
20092458,7,22,5,2011,2011-05-22,2011.05.22
20092624,2,12,4,2011,2011-04-12,2011.04.12
20092717,3,6,4,2011,2011-04-06,2011.04.06
20093812,3,6,4,2011,2011-04-06,2011.04.06
30185177,3,20,7,2011,2011-07-20,2011.07.20
30185312,2,24,5,2011,2011-05-24,2011.05.24
30185456,2,24,5,2011,2011-05-24,2011.05.24
30185480,6,28,5,2011,2011-05-28,2011.05.28
30185514,4,26,5,2011,2011-05-26,2011.05.26
30185749,6,28,5,2011,2011-05-28,2011.05.28
382500001,5,22,10,2010,2010-10-22,2010.10.22
382500002,5,22,10,2010,2010-10-22,2010.10.22
382500003,5,22,10,2010,2010-10-22,2010.10.22
382500004,5,22,10,2010,2010-10-22,2010.10.22
479300001,3,24,11,2010,2010-11-24,2010.11.24
479300002,3,24,11,2010,2010-11-24,2010.11.24
479300003,3,24,11,2010,2010-11-24,2010.11.24
484500001,5,29,10,2010,2010-10-29,2010.10.29
484500002,5,29,10,2010,2010-10-29,2010.10.29
1342700001,3,27,10,2010,2010-10-27,2010.10.27
1342700002,3,27,10,2010,2010-10-27,2010.10.27
1342700003,3,27,10,2010,2010-10-27,2010.10.27
1590700001,5,29,10,2010,2010-10-29,2010.10.29
1590700002,5,29,10,2010,2010-10-29,2010.10.29
1590700003,5,29,10,2010,2010-10-29,2010.10.29
11973000001,5,29,10,2010,2010-10-29,2010.10.29
11973000002,5,29,10,2010,2010-10-29,2010.10.29
11973000003,5,29,10,2010,2010-10-29,2010.10.29
12053700001,2,26,10,2010,2010-10-26,2010.10.26
12053700002,2,26,10,2010,2010-10-26,2010.10.26
12053700003,2,26,10,2010,2010-10-26,2010.10.26
13580700001,2,26,10,2010,2010-10-26,2010.10.26
13580700002,2,26,10,2010,2010-10-26,2010.10.26
13580700003,2,26,10,2010,2010-10-26,2010.10.26
14973300001,4,28,10,2010,2010-10-28,2010.10.28
14973300002,4,28,10,2010,2010-10-28,2010.10.28
14973300003,4,28,10,2010,2010-10-28,2010.10.28
15461000001,3,1,12,2010,2010-12-01,2010.12.01
15461000002,3,1,12,2010,2010-12-01,2010.12.01
15461000003,3,1,12,2010,2010-12-01,2010.12.01
18014700001,5,29,10,2010,2010-10-29,2010.10.29
18014700002,5,29,10,2010,2010-10-29,2010.10.29
18014700003,5,29,10,2010,2010-10-29,2010.10.29
19003400001,4,28,10,2010,2010-10-28,2010.10.28
19003400002,4,28,10,2010,2010-10-28,2010.10.28
20747500001,NA,NA,10,2010,NA,NA
20747500002,NA,NA,10,2010,NA,NA
20747500003,NA,NA,10,2010,NA,NA
21362500001,5,29,10,2010,2010-10-29,2010.10.29
21362500002,5,29,10,2010,2010-10-29,2010.10.29
21362500003,5,29,10,2010,2010-10-29,2010.10.29
21552900001,1,25,10,2010,2010-10-25,2010.10.25
21552900002,1,25,10,2010,2010-10-25,2010.10.25
21552900003,1,25,10,2010,2010-10-25,2010.10.25
21552900004,1,25,10,2010,2010-10-25,2010.10.25
22175800001,5,29,10,2010,2010-10-29,2010.10.29
22175800002,5,29,10,2010,2010-10-29,2010.10.29
22175800003,5,29,10,2010,2010-10-29,2010.10.29
25523000001,2,23,11,2010,2010-11-23,2010.11.23
25523000002,2,23,11,2010,2010-11-23,2010.11.23
25523000003,2,23,11,2010,2010-11-23,2010.11.23
25523000004,2,23,11,2010,2010-11-23,2010.11.23
25523000005,2,23,11,2010,2010-11-23,2010.11.23
27279100001,7,24,10,2010,2010-10-24,2010.10.24
27279100002,7,24,10,2010,2010-10-24,2010.10.24
27279100003,7,24,10,2010,2010-10-24,2010.10.24
27279100004,7,24,10,2010,2010-10-24,2010.10.24
27404600001,1,25,10,2010,2010-10-25,2010.10.25
27404600002,1,25,10,2010,2010-10-25,2010.10.25
27404600003,1,25,10,2010,2010-10-25,2010.10.25
28515200001,1,22,11,2010,2010-11-22,2010.11.22
28515200002,1,22,11,2010,2010-11-22,2010.11.22
28515200003,1,22,11,2010,2010-11-22,2010.11.22
29347300001,4,18,11,2010,2010-11-18,2010.11.18
29347300002,4,18,11,2010,2010-11-18,2010.11.18
31875200001,6,27,11,2010,2010-11-27,2010.11.27
31875200002,6,27,11,2010,2010-11-27,2010.11.27
31875200003,6,27,11,2010,2010-11-27,2010.11.27
33980300001,1,15,11,2010,2010-11-15,2010.11.15
33980300002,1,15,11,2010,2010-11-15,2010.11.15
44149200001,6,23,10,2010,2010-10-23,2010.10.23
44149200002,6,23,10,2010,2010-10-23,2010.10.23
44149200003,6,23,10,2010,2010-10-23,2010.10.23
44701200001,5,29,10,2010,2010-10-29,2010.10.29
44701200002,5,29,10,2010,2010-10-29,2010.10.29
48251300001,1,15,11,2010,2010-11-15,2010.11.15
48251300002,1,15,11,2010,2010-11-15,2010.11.15
48251300003,1,15,11,2010,2010-11-15,2010.11.15
48251300004,1,15,11,2010,2010-11-15,2010.11.15
48750900001,1,25,10,2010,2010-10-25,2010.10.25
48750900002,1,25,10,2010,2010-10-25,2010.10.25
54339800001,5,29,10,2010,2010-10-29,2010.10.29
61477600001,2,16,11,2010,2010-11-16,2010.11.16
61477600002,2,16,11,2010,2010-11-16,2010.11.16
61477600003,2,16,11,2010,2010-11-16,2010.11.16
66235000001,4,28,10,2010,2010-10-28,2010.10.28
66235000002,4,28,10,2010,2010-10-28,2010.10.28
66235000003,4,28,10,2010,2010-10-28,2010.10.28
68060600001,5,12,11,2010,2010-11-12,2010.11.12
68060600002,5,12,11,2010,2010-11-12,2010.11.12
68060600003,5,12,11,2010,2010-11-12,2010.11.12
72354300001,2,26,10,2010,2010-10-26,2010.10.26
72354300002,2,26,10,2010,2010-10-26,2010.10.26
72354300003,2,26,10,2010,2010-10-26,2010.10.26
72687100001,7,16,1,2011,2011-01-16,2011.01.16
72687100002,7,16,1,2011,2011-01-16,2011.01.16
72687100003,7,16,1,2011,2011-01-16,2011.01.16
75182500001,7,24,10,2010,2010-10-24,2010.10.24
75182500002,7,24,10,2010,2010-10-24,2010.10.24
75182500003,7,24,10,2010,2010-10-24,2010.10.24
89202800001,3,27,10,2010,2010-10-27,2010.10.27
89202800002,3,27,10,2010,2010-10-27,2010.10.27
89202800003,3,27,10,2010,2010-10-27,2010.10.27
93279200001,6,20,11,2010,2010-11-20,2010.11.20
93279200002,6,20,11,2010,2010-11-20,2010.11.20
93279200003,6,20,11,2010,2010-11-20,2010.11.20
93279200004,6,20,11,2010,2010-11-20,2010.11.20
117729100001,6,20,11,2010,2010-11-20,2010.11.20
117729100002,6,20,11,2010,2010-11-20,2010.11.20
142164600001,7,24,10,2010,2010-10-24,2010.10.24
142164600002,7,24,10,2010,2010-10-24,2010.10.24
142164600003,7,24,10,2010,2010-10-24,2010.10.24
142164600004,7,24,10,2010,2010-10-24,2010.10.24
142164600005,7,24,10,2010,2010-10-24,2010.10.24
143220600001,6,20,11,2010,2010-11-20,2010.11.20
143220600002,6,20,11,2010,2010-11-20,2010.11.20
143220600003,6,20,11,2010,2010-11-20,2010.11.20
145417200001,7,21,11,2010,2010-11-21,2010.11.21
145417200002,7,21,11,2010,2010-11-21,2010.11.21
145417200003,7,21,11,2010,2010-11-21,2010.11.21
160282300001,7,28,11,2010,2010-11-28,2010.11.28
160282300002,7,28,11,2010,2010-11-28,2010.11.28
160282300003,7,28,11,2010,2010-11-28,2010.11.28
167620700001,6,20,11,2010,2010-11-20,2010.11.20
167620700002,6,20,11,2010,2010-11-20,2010.11.20
175921100001,2,18,1,2011,2011-01-18,2011.01.18
175921100002,2,18,1,2011,2011-01-18,2011.01.18
175921100003,2,18,1,2011,2011-01-18,2011.01.18
200566160002,7,1,5,2011,2011-05-01,2011.05.01
